1,2022-11-11-15-18-16,100,1,2.3959604291811223,0.8637634836949962,2.0841084704434936,0.9169466254308872
2,2022-11-11-15-21-42,100,1,1.2403556181685007,0.9634887515092557,2.8826544598112176,0.841108077402523
3,2022-11-11-15-24-54,100,1,2.280934113043362,0.8765304889156081,2.3518470753996876,0.8942367460696657
4,2022-11-11-15-28-03,100,1,1.48375346514049,0.9477534353210229,2.3577246401446534,0.8937074538841514
5,2022-11-11-15-31-27,100,1,1.2398712109714913,0.9635172640707902,2.9070234511256223,0.8384102845310766
6,2022-11-11-15-34-42,100,1,3.6692639183366342,0.6804843403114968,2.8757553407708585,0.8418677261964912
7,2022-11-11-15-38-00,100,1,2.3426092335858204,0.8697631303486066,2.190386728835358,0.9082601037437225
8,2022-11-11-15-41-13,100,1,1.6847823607445496,0.9326369315668285,2.4599769407984073,0.8842879153010488
9,2022-11-11-15-44-32,100,1,1.8911444260778834,0.9151242467398771,2.373896081676976,0.8922443495200701
10,2022-11-11-15-47-56,100,1,4.377811633569901,0.5451707466145643,3.0617568466729774,0.8207504636163523
11,2022-11-11-15-51-13,100,1,1.4460148446571277,0.9503773731776544,3.074127104189352,0.8192991123926733
12,2022-11-11-15-54-31,100,1,2.021503591355926,0.903019753871857,2.008150680913514,0.9228902598909314
13,2022-11-11-15-57-48,100,1,1.7778779152133226,0.9249867265285507,2.1135773633095725,0.914581302744236
14,2022-11-11-16-01-07,100,1,2.6356291899344964,0.8351447185786892,2.255632824251822,0.9027133033086461
15,2022-11-11-16-04-32,100,1,2.1014024196011762,0.8952020702248711,2.302990279148256,0.8985853128269717
16,2022-11-11-16-07-54,100,1,1.6207356200596146,0.9376611765206518,2.997805924440075,0.8281602339329652
17,2022-11-11-16-11-16,100,1,1.7033222211491679,0.9311462066356992,2.78213829062246,0.851995788788363
18,2022-11-11-16-14-35,100,1,2.1061877602013603,0.894724232389019,2.175782531531042,0.9094793597539613
19,2022-11-11-16-17-57,100,1,1.762514752076327,0.9262775484206308,2.24898061143744,0.903286284423458
20,2022-11-11-16-21-15,100,1,2.3308061671801714,0.8710722021970213,2.098792264467096,0.9157721809592552
21,2022-11-11-16-24-38,100,1,3.4341782761438484,0.7201148085571931,1.713172085542356,0.943879875674971
22,2022-11-11-16-27-57,100,1,1.4668556134363884,0.9489366877816691,2.5008887774018254,0.880407098931609
23,2022-11-11-16-31-18,100,1,2.0834779435777198,0.8969822495936355,2.4236797695855863,0.8876774068385913
24,2022-11-11-16-34-35,100,1,2.5293359600555014,0.8481736034648324,2.0372047902654566,0.9206428571707904
25,2022-11-11-16-37-53,100,1,2.4712388992840797,0.8550681918260319,2.0095788031838753,0.9227805457190339
26,2022-11-11-16-41-10,100,1,1.6519998181943027,0.9352329318677679,2.6623024004293114,0.8644712561187065
27,2022-11-11-16-44-32,100,1,1.4540296136032143,0.9498257659982048,2.5800004834784938,0.8727211565302188
28,2022-11-11-16-47-53,100,1,2.0143663632523916,0.90370335219417,2.970802189186228,0.8312420985176187
29,2022-11-11-16-51-10,100,1,2.4278626833127337,0.8601113472727571,2.7404673788898295,0.8563962042579127
30,2022-11-11-16-54-27,100,1,2.162461724682208,0.8890234789968894,2.4800257560976173,0.8823941221280073
31,2022-11-11-16-57-48,100,1,1.348022589232981,0.9568750517164402,2.5524519708538786,0.875424739713195
32,2022-11-11-17-01-16,100,1,2.882697547276556,0.8027884235604665,2.12786054018122,0.9134229133489885
33,2022-11-11-17-04-35,100,1,1.684816692615574,0.932634186139532,2.7433733612106246,0.8560914888272929
34,2022-11-11-17-07-57,100,1,1.6750368066924006,0.9334139953810029,2.610776623627306,0.8696664944248214
35,2022-11-11-17-11-15,100,1,1.4678757238799744,0.9488656401196933,2.5108660984444504,0.8794509612941757
36,2022-11-11-17-14-35,100,1,1.8648002535769366,0.9174724624865629,2.657753530623104,0.8649339953820574
37,2022-11-11-17-17-58,100,1,1.6796593904529051,0.9330459746927774,2.7307755146973958,0.8574101388994589
38,2022-11-11-17-21-19,100,1,1.0256424389663494,0.9750353079602088,3.252545985446814,0.7977150666926985
39,2022-11-11-17-24-36,100,1,1.6847703247486279,0.9326378940397743,2.8631000243329203,0.8432564469764331
40,2022-11-11-17-27-57,100,1,2.0033338946623283,0.9047552764758895,2.2786952592764433,0.9007137419007193
41,2022-11-11-17-31-19,100,1,2.510382019665953,0.8504405432901323,2.37030386667041,0.8925702176985089
42,2022-11-11-17-34-39,100,1,4.385767963200561,0.5435160112419293,2.6870403829363574,0.8619409017216925
43,2022-11-11-17-37-55,100,1,3.421868280470931,0.7221177391768354,2.439221113546117,0.8862322977386985
44,2022-11-11-17-41-19,100,1,3.099686899579173,0.7719815951424115,2.4167430336225673,0.8883194365225563
45,2022-11-11-17-44-44,100,1,1.1132899733952226,0.9705862197867998,3.0097493230212096,0.8267882711036578
46,2022-11-11-17-48-04,100,1,1.6514004099611699,0.935279923241998,2.457645943334956,0.8845071017333708
47,2022-11-11-17-51-26,100,1,1.9758725964387573,0.9073485706740041,2.409114803261104,0.8890233430125227
48,2022-11-11-17-54-49,100,1,1.4326168926434064,0.9512926632983046,2.526255833950899,0.8779686812372606
49,2022-11-11-17-58-08,100,1,3.724505715839686,0.6707911226634142,2.5528926279463224,0.8753817224802218
50,2022-11-11-18-01-33,100,1,2.039375917380422,0.9012973482697892,2.2632181639641686,0.9020578832903723
